USGS	06024540	1998	03	19		
USGS	06024540	1998	03	20		
USGS	06024540	1998	03	21		
USGS	06024540	1998	03	22		
USGS	06024540	1998	03	23		
USGS	06024540	1998	03	24		
USGS	06024540	1998	03	25		
USGS	06024540	1998	03	26		
USGS	06024540	1998	03	27		
USGS	06024540	1998	03	28		
USGS	06024540	1998	03	29		
USGS	06024540	1998	03	30		
USGS	06024540	1998	03	31		
USGS	06024540	1998	04	01	600	A:e
USGS	06024540	1998	04	02	750	A:e
USGS	06024540	1998	04	03	900	A:e
USGS	06024540	1998	04	04	1100	A:e
USGS	06024540	1998	04	05	1200	A:e
USGS	06024540	1998	04	06	965	A
USGS	06024540	1998	04	07	811	A
USGS	06024540	1998	04	08	792	A
USGS	06024540	1998	04	09	754	A
USGS	06024540	1998	04	10	742	A
USGS	06024540	1998	04	11	819	A
USGS	06024540	1998	04	12	865	A
USGS	06024540	1998	04	13	719	A
USGS	06024540	1998	04	14	656	A
USGS	06024540	1998	04	15	656	A
USGS	06024540	1998	04	16	677	A
USGS	06024540	1998	04	17	670	A
USGS	06024540	1998	04	18	613	A
USGS	06024540	1998	04	19	661	A
USGS	06024540	1998	04	20	773	A
USGS	06024540	1998	04	21	924	A
USGS	06024540	1998	04	22	1160	A
USGS	06024540	1998	04	23	1540	A
USGS	06024540	1998	04	24	2150	A
USGS	06024540	1998	04	25	2720	A
USGS	06024540	1998	04	26	1890	A
USGS	06024540	1998	04	27	1340	A
USGS	06024540	1998	04	28	1390	A
USGS	06024540	1998	04	29	1630	A
USGS	06024540	1998	04	30	1800	A
USGS	06024540	1998	05	01	1930	A
USGS	06024540	1998	05	02	2010	A
USGS	06024540	1998	05	03	2220	A
USGS	06024540	1998	05	04	2440	A
USGS	06024540	1998	05	05	2520	A
USGS	06024540	1998	05	06	2590	A
USGS	06024540	1998	05	07	2700	A
USGS	06024540	1998	05	08	2790	A
USGS	06024540	1998	05	09	2920	A
USGS	06024540	1998	05	10	2990	A
USGS	06024540	1998	05	11	2780	A
USGS	06024540	1998	05	12	2560	A
USGS	06024540	1998	05	13	2350	A
USGS	06024540	1998	05	14	2300	A
USGS	06024540	1998	05	15	2230	A
USGS	06024540	1998	05	16	2140	A
USGS	06024540	1998	05	17	1970	A
USGS	06024540	1998	05	18	1980	A
USGS	06024540	1998	05	19	1730	A
USGS	06024540	1998	05	20	1420	A
USGS	06024540	1998	05	21	1390	A
USGS	06024540	1998	05	22	1820	A
USGS	06024540	1998	05	23	2590	A
USGS	06024540	1998	05	24	3090	A
USGS	06024540	1998	05	25	2980	A
USGS	06024540	1998	05	26	2180	A
USGS	06024540	1998	05	27	2150	A
USGS	06024540	1998	05	28	2150	A
USGS	06024540	1998	05	29	1840	A
USGS	06024540	1998	05	30	2110	A
USGS	06024540	1998	05	31	2620	A
USGS	06024540	1998	06	01	2250	A
USGS	06024540	1998	06	02	1830	A
USGS	06024540	1998	06	03	1840	A
USGS	06024540	1998	06	04	2460	A
USGS	06024540	1998	06	05	2680	A
USGS	06024540	1998	06	06	1880	A
USGS	06024540	1998	06	07	1820	A
USGS	06024540	1998	06	08	1960	A
USGS	06024540	1998	06	09	2030	A
USGS	06024540	1998	06	10	1890	A
USGS	06024540	1998	06	11	1740	A
USGS	06024540	1998	06	12	1770	A
USGS	06024540	1998	06	13	2070	A
USGS	06024540	1998	06	14	2330	A
USGS	06024540	1998	06	15	2290	A
USGS	06024540	1998	06	16	2290	A
USGS	06024540	1998	06	17	2440	A
USGS	06024540	1998	06	18	2470	A
USGS	06024540	1998	06	19	2390	A
USGS	06024540	1998	06	20	2490	A
USGS	06024540	1998	06	21	2230	A
USGS	06024540	1998	06	22	1950	A
USGS	06024540	1998	06	23	1820	A
USGS	06024540	1998	06	24	1790	A
USGS	06024540	1998	06	25	1950	A
USGS	06024540	1998	06	26	2420	A
USGS	06024540	1998	06	27	2850	A
USGS	06024540	1998	06	28	2730	A
USGS	06024540	1998	06	29	1930	A
USGS	06024540	1998	06	30	1470	A
USGS	06024540	1998	07	01	1400	A
USGS	06024540	1998	07	02	1360	A
USGS	06024540	1998	07	03	1530	A
USGS	06024540	1998	07	04	1680	A
USGS	06024540	1998	07	05	1590	A
USGS	06024540	1998	07	06	1420	A
USGS	06024540	1998	07	07	1220	A
USGS	06024540	1998	07	08	1130	A
USGS	06024540	1998	07	09	1370	A
USGS	06024540	1998	07	10	1420	A
USGS	06024540	1998	07	11	1410	A
USGS	06024540	1998	07	12	1610	A
USGS	06024540	1998	07	13	1330	A
USGS	06024540	1998	07	14	1060	A
USGS	06024540	1998	07	15	920	A
USGS	06024540	1998	07	16	840	A
USGS	06024540	1998	07	17	768	A
USGS	06024540	1998	07	18	707	A
USGS	06024540	1998	07	19	664	A
USGS	06024540	1998	07	20	624	A
USGS	06024540	1998	07	21	579	A
USGS	06024540	1998	07	22	554	A
USGS	06024540	1998	07	23	531	A
USGS	06024540	1998	07	24	518	A
USGS	06024540	1998	07	25	500	A
USGS	06024540	1998	07	26	489	A
USGS	06024540	1998	07	27	455	A
USGS	06024540	1998	07	28	456	A
USGS	06024540	1998	07	29	555	A
USGS	06024540	1998	07	30	564	A
USGS	06024540	1998	07	31	534	A
USGS	06024540	1998	08	01	565	A
USGS	06024540	1998	08	02	521	A
USGS	06024540	1998	08	03	474	A
USGS	06024540	1998	08	04	423	A
USGS	06024540	1998	08	05	381	A
USGS	06024540	1998	08	06	351	A
USGS	06024540	1998	08	07	343	A
USGS	06024540	1998	08	08	330	A
USGS	06024540	1998	08	09	304	A
USGS	06024540	1998	08	10	282	A
USGS	06024540	1998	08	11	270	A
USGS	06024540	1998	08	12	252	A
USGS	06024540	1998	08	13	232	A
USGS	06024540	1998	08	14	216	A
USGS	06024540	1998	08	15	200	A
USGS	06024540	1998	08	16	195	A
USGS	06024540	1998	08	17	184	A
USGS	06024540	1998	08	18	179	A
USGS	06024540	1998	08	19	171	A
USGS	06024540	1998	08	20	162	A
USGS	06024540	1998	08	21	155	A
USGS	06024540	1998	08	22	163	A
USGS	06024540	1998	08	23	162	A
USGS	06024540	1998	08	24	150	A
USGS	06024540	1998	08	25	142	A
USGS	06024540	1998	08	26	137	A
USGS	06024540	1998	08	27	131	A
USGS	06024540	1998	08	28	125	A
USGS	06024540	1998	08	29	122	A
USGS	06024540	1998	08	30	119	A
USGS	06024540	1998	08	31	114	A
USGS	06024540	1998	09	01	111	A
USGS	06024540	1998	09	02	108	A
USGS	06024540	1998	09	03	104	A
USGS	06024540	1998	09	04	102	A
USGS	06024540	1998	09	05	100	A
USGS	06024540	1998	09	06	100	A
USGS	06024540	1998	09	07	107	A
USGS	06024540	1998	09	08	120	A
USGS	06024540	1998	09	09	149	A
USGS	06024540	1998	09	10	204	A
USGS	06024540	1998	09	11	232	A
USGS	06024540	1998	09	12	221	A
USGS	06024540	1998	09	13	194	A
USGS	06024540	1998	09	14	171	A
USGS	06024540	1998	09	15	157	A
USGS	06024540	1998	09	16	148	A
USGS	06024540	1998	09	17	142	A
USGS	06024540	1998	09	18	140	A
USGS	06024540	1998	09	19	140	A
USGS	06024540	1998	09	20	145	A
USGS	06024540	1998	09	21	153	A
USGS	06024540	1998	09	22	156	A
USGS	06024540	1998	09	23	156	A
USGS	06024540	1998	09	24	159	A
USGS	06024540	1998	09	25	164	A
USGS	06024540	1998	09	26	170	A
USGS	06024540	1998	09	27	176	A
USGS	06024540	1998	09	28	174	A
USGS	06024540	1998	09	29	169	A
USGS	06024540	1998	09	30	161	A
USGS	06024540	1998	10	01	159	A
USGS	06024540	1998	10	02	170	A
USGS	06024540	1998	10	03	183	A
USGS	06024540	1998	10	04	191	A
USGS	06024540	1998	10	05	188	A
USGS	06024540	1998	10	06	186	A
USGS	06024540	1998	10	07	184	A
USGS	06024540	1998	10	08	180	A
USGS	06024540	1998	10	09	178	A
USGS	06024540	1998	10	10	183	A
USGS	06024540	1998	10	11	188	A
USGS	06024540	1998	10	12	188	A
USGS	06024540	1998	10	13	193	A
USGS	06024540	1998	10	14	192	A
USGS	06024540	1998	10	15	192	A
USGS	06024540	1998	10	16	191	A
USGS	06024540	1998	10	17	190	A
USGS	06024540	1998	10	18	191	A
USGS	06024540	1998	10	19	191	A
USGS	06024540	1998	10	20	189	A
USGS	06024540	1998	10	21	186	A
USGS	06024540	1998	10	22	188	A
USGS	06024540	1998	10	23	195	A
USGS	06024540	1998	10	24	200	A
USGS	06024540	1998	10	25	202	A
USGS	06024540	1998	10	26	199	A
USGS	06024540	1998	10	27	194	A
USGS	06024540	1998	10	28	196	A
USGS	06024540	1998	10	29	194	A
USGS	06024540	1998	10	30	182	A
USGS	06024540	1998	10	31	169	A
USGS	06024540	1998	11	01		
USGS	06024540	1998	11	02		
USGS	06024540	1998	11	03		
USGS	06024540	1998	11	04		
USGS	06024540	1998	11	05		
USGS	06024540	1998	11	06		
USGS	06024540	1998	11	07		
USGS	06024540	1998	11	08		
USGS	06024540	1998	11	09		
USGS	06024540	1998	11	10		
USGS	06024540	1998	11	11		
USGS	06024540	1998	11	12		
USGS	06024540	1998	11	13		
USGS	06024540	1998	11	14		
USGS	06024540	1998	11	15		
USGS	06024540	1998	11	16		
USGS	06024540	1998	11	17		
USGS	06024540	1998	11	18		
USGS	06024540	1998	11	19		
USGS	06024540	1998	11	20		
USGS	06024540	1998	11	21		
USGS	06024540	1998	11	22		
USGS	06024540	1998	11	23		
USGS	06024540	1998	11	24		
USGS	06024540	1998	11	25		
USGS	06024540	1998	11	26		
USGS	06024540	1998	11	27		
USGS	06024540	1998	11	28		
USGS	06024540	1998	11	29		
USGS	06024540	1998	11	30		
USGS	06024540	1998	12	01		
USGS	06024540	1998	12	02		
USGS	06024540	1998	12	03		
USGS	06024540	1998	12	04		
USGS	06024540	1998	12	05		
USGS	06024540	1998	12	06		
USGS	06024540	1998	12	07		
USGS	06024540	1998	12	08		
USGS	06024540	1998	12	09		
USGS	06024540	1998	12	10		
USGS	06024540	1998	12	11		
USGS	06024540	1998	12	12		
USGS	06024540	1998	12	13		
USGS	06024540	1998	12	14		
USGS	06024540	1998	12	15		
USGS	06024540	1998	12	16		
USGS	06024540	1998	12	17		
USGS	06024540	1998	12	18		
USGS	06024540	1998	12	19		
USGS	06024540	1998	12	20		
USGS	06024540	1998	12	21		
USGS	06024540	1998	12	22		
USGS	06024540	1998	12	23		
USGS	06024540	1998	12	24		
USGS	06024540	1998	12	25		
USGS	06024540	1998	12	26		
USGS	06024540	1998	12	27		
USGS	06024540	1998	12	28		
USGS	06024540	1998	12	29		
USGS	06024540	1998	12	30		
USGS	06024540	1998	12	31		
USGS	06024540	1999	01	01		
USGS	06024540	1999	01	02		
USGS	06024540	1999	01	03		
USGS	06024540	1999	01	04		
USGS	06024540	1999	01	05		
USGS	06024540	1999	01	06		
USGS	06024540	1999	01	07		
USGS	06024540	1999	01	08		
USGS	06024540	1999	01	09		
USGS	06024540	1999	01	10		
USGS	06024540	1999	01	11		
USGS	06024540	1999	01	12		
USGS	06024540	1999	01	13		
USGS	06024540	1999	01	14		
USGS	06024540	1999	01	15		
USGS	06024540	1999	01	16		
USGS	06024540	1999	01	17		
USGS	06024540	1999	01	18		
USGS	06024540	1999	01	19		
