Datetime	flow
1924	02	13	400
1924	02	14	400
1924	02	15	400
1924	02	16	400
1924	02	17	400
1924	02	18	400
1924	02	19	400
1924	02	20	400
1924	02	21	400
1924	02	22	400
1924	02	23	400
1924	02	24	400
1924	02	25	400
1924	02	26	400
1924	02	27	400
1924	02	28	400
1924	02	29	400
1924	03	01	339
1924	03	02	339
1924	03	03	339
1924	03	04	339
1924	03	05	339
1924	03	06	339
1924	03	07	339
1924	03	08	339
1924	03	09	339
1924	03	10	338
1924	03	11	338
1924	03	12	338
1924	03	13	338
1924	03	14	338
1924	03	15	338
1924	03	16	346
1924	03	17	346
1924	03	18	348
1924	03	19	348
1924	03	20	346
1924	03	21	348
1924	03	22	348
1924	03	23	348
1924	03	24	348
1924	03	25	348
1924	03	26	338
1924	03	27	343
1924	03	28	356
1924	03	29	343
1924	03	30	350
1924	03	31	350
1924	04	01	346
1924	04	02	346
1924	04	03	360
1924	04	04	368
1924	04	05	371
1924	04	06	399
1924	04	07	483
1924	04	08	595
1924	04	09	605
1924	04	10	776
1924	04	11	1070
1924	04	12	1270
1924	04	13	1560
1924	04	14	2210
1924	04	15	2400
1924	04	16	1940
1924	04	17	1450
1924	04	18	1120
1924	04	19	1110
1924	04	20	1070
1924	04	21	1020
1924	04	22	1340
1924	04	23	1870
1924	04	24	2110
1924	04	25	1660
1924	04	26	1290
1924	04	27	1310
1924	04	28	1380
1924	04	29	1370
1924	04	30	1360
1924	05	01	1640
1924	05	02	1960
1924	05	03	2300
1924	05	04	2580
1924	05	05	2620
1924	05	06	2300
1924	05	07	2140
1924	05	08	2090
1924	05	09	2110
1924	05	10	2280
1924	05	11	2650
1924	05	12	2980
1924	05	13	3300
1924	05	14	3600
1924	05	15	3820
1924	05	16	4050
1924	05	17	4310
1924	05	18	4470
1924	05	19	4520
1924	05	20	4440
1924	05	21	4290
1924	05	22	4110
1924	05	23	4000
1924	05	24	3870
1924	05	25	3790
1924	05	26	3770
1924	05	27	3470
1924	05	28	3140
1924	05	29	3040
1924	05	30	3010
1924	05	31	2780
1924	06	01	2520
1924	06	02	2360
1924	06	03	2280
1924	06	04	2240
1924	06	05	2160
1924	06	06	2060
1924	06	07	1900
1924	06	08	1840
1924	06	09	1880
1924	06	10	1870
1924	06	11	1760
1924	06	12	1660
1924	06	13	1670
1924	06	14	1620
1924	06	15	1570
1924	06	16	1470
1924	06	17	1340
1924	06	18	1260
1924	06	19	1210
1924	06	20	1130
1924	06	21	1070
1924	06	22	1000
1924	06	23	958
1924	06	24	893
1924	06	25	858
1924	06	26	820
1924	06	27	800
1924	06	28	788
1924	06	29	740
1924	06	30	685
1924	07	01	652
1924	07	02	615
1924	07	03	576
1924	07	04	571
1924	07	05	658
1924	07	06	746
1924	07	07	729
1924	07	08	718
1924	07	09	707
1924	07	10	674
1924	07	11	595
1924	07	12	576
1924	07	13	600
1924	07	14	636
1924	07	15	590
1924	07	16	535
1924	07	17	507
1924	07	18	467
1924	07	19	511
1924	07	20	535
1924	07	21	544
1924	07	22	544
1924	07	23	562
1924	07	24	566
1924	07	25	527
1924	07	26	483
1924	07	27	448
1924	07	28	420
1924	07	29	405
1924	07	30	382
1924	07	31	374
1924	08	01	360
1924	08	02	348
1924	08	03	346
1924	08	04	340
1924	08	05	331
1924	08	06	326
1924	08	07	329
1924	08	08	324
1924	08	09	322
1924	08	10	324
1924	08	11	322
1924	08	12	317
1924	08	13	313
1924	08	14	307
1924	08	15	299
1924	08	16	291
1924	08	17	289
1924	08	18	284
1924	08	19	278
1924	08	20	272
1924	08	21	274
1924	08	22	276
1924	08	23	272
1924	08	24	265
1924	08	25	260
1924	08	26	251
1924	08	27	246
1924	08	28	241
1924	08	29	235
1924	08	30	231
1924	08	31	231
1924	09	01	233
1924	09	02	233
1924	09	03	231
1924	09	04	231
1924	09	05	233
1924	09	06	246
1924	09	07	250
1924	09	08	248
1924	09	09	248
1924	09	10	250
1924	09	11	251
1924	09	12	253
1924	09	13	251
1924	09	14	253
1924	09	15	250
1924	09	16	248
1924	09	17	250
1924	09	18	253
1924	09	19	248
1924	09	20	251
1924	09	21	251
1924	09	22	253
1924	09	23	250
1924	09	24	253
1924	09	25	262
1924	09	26	271
1924	09	27	269
1924	09	28	260
1924	09	29	260
1924	09	30	260
1924	10	01	455
1924	10	02	455
1924	10	03	455
1924	10	04	455
1924	10	05	455
1924	10	06	455
1924	10	07	455
1924	10	08	455
1924	10	09	455
1924	10	10	455
1924	10	11	455
1924	10	12	455
1924	10	13	455
1924	10	14	455
1924	10	15	455
1924	10	16	455
1924	10	17	455
1924	10	18	455
1924	10	19	455
1924	10	20	455
1924	10	21	455
1924	10	22	455
1924	10	23	455
1924	10	24	455
1924	10	25	455
1924	10	26	455
1924	10	27	455
1924	10	28	455
1924	10	29	455
1924	10	30	455
1924	10	31	455
1924	11	01	533
1924	11	02	533
1924	11	03	533
1924	11	04	533
1924	11	05	533
1924	11	06	533
1924	11	07	533
1924	11	08	533
1924	11	09	533
1924	11	10	533
1924	11	11	533
1924	11	12	533
1924	11	13	533
1924	11	14	533
1924	11	15	533
1924	11	16	533
1924	11	17	533
1924	11	18	533
1924	11	19	533
1924	11	20	533
1924	11	21	533
1924	11	22	533
1924	11	23	533
1924	11	24	533
1924	11	25	533
1924	11	26	533
1924	11	27	533
1924	11	28	533
1924	11	29	533
1924	11	30	533
1924	12	01	560
1924	12	02	560
1924	12	03	560
1924	12	04	560
1924	12	05	560
1924	12	06	560
1924	12	07	560
1924	12	08	560
1924	12	09	560
1924	12	10	560
1924	12	11	585
1924	12	12	585
1924	12	13	585
1924	12	14	585
1924	12	15	475
1924	12	16	448
1924	12	17	444
1924	12	18	444
1924	12	19	395
1924	12	20	395
1924	12	21	395
1924	12	22	395
1924	12	23	395
1924	12	24	395
1924	12	25	395
1924	12	26	370
1924	12	27	370
1924	12	28	370
1924	12	29	370
1924	12	30	370
1924	12	31	370
1925	01	01	380
1925	01	02	380
1925	01	03	380
1925	01	04	380
1925	01	05	380
1925	01	06	380
1925	01	07	380
1925	01	08	380
1925	01	09	380
1925	01	10	380
1925	01	11	380
1925	01	12	380
1925	01	13	380
1925	01	14	380
1925	01	15	380
1925	01	16	380
1925	01	17	380
1925	01	18	380
1925	01	19	380
1925	01	20	380
1925	01	21	405
1925	01	22	385
1925	01	23	363
1925	01	24	394
1925	01	25	350
1925	01	26	380
1925	01	27	380
1925	01	28	380
1925	01	29	380
1925	01	30	380
1925	01	31	383
1925	02	01	400
1925	02	02	400
1925	02	03	400
1925	02	04	400
1925	02	05	400
1925	02	06	400
1925	02	07	400
1925	02	08	400
1925	02	09	400
1925	02	10	400
1925	02	11	400
1925	02	12	400
1925	02	13	400
1925	02	14	400
1925	02	15	400
1925	02	16	400
1925	02	17	400
1925	02	18	400
1925	02	19	400
1925	02	20	400
1925	02	21	400
1925	02	22	400
1925	02	23	400
1925	02	24	400
1925	02	25	400
1925	02	26	400
1925	02	27	400
1925	02	28	400
1925	03	01	470
1925	03	02	470
1925	03	03	470
1925	03	04	470
1925	03	05	470
1925	03	06	470
1925	03	07	470
1925	03	08	470
1925	03	09	470
1925	03	10	470
1925	03	11	450
1925	03	12	450
1925	03	13	450
1925	03	14	450
1925	03	15	450
1925	03	16	450
1925	03	17	450
1925	03	18	450
1925	03	19	450
1925	03	20	450
1925	03	21	470
1925	03	22	470
1925	03	23	470
1925	03	24	470
1925	03	25	470
1925	03	26	470
1925	03	27	470
1925	03	28	470
1925	03	29	615
1925	03	30	730
1925	03	31	850
1925	04	01	995
1925	04	02	1040
1925	04	03	1310
1925	04	04	1540
1925	04	05	1730
1925	04	06	1760
1925	04	07	1340
1925	04	08	1330
1925	04	09	1610
1925	04	10	1820
1925	04	11	1970
1925	04	12	2080
1925	04	13	2180
1925	04	14	2140
1925	04	15	1930
1925	04	16	2020
1925	04	17	2200
1925	04	18	2330
1925	04	19	2160
1925	04	20	1810
1925	04	21	1540
1925	04	22	1360
1925	04	23	1470
1925	04	24	1470
1925	04	25	1500
1925	04	26	1410
1925	04	27	1270
1925	04	28	1140
1925	04	29	1060
1925	04	30	1010
1925	05	01	1030
1925	05	02	1090
1925	05	03	1220
1925	05	04	1360
1925	05	05	1510
1925	05	06	1660
1925	05	07	1920
1925	05	08	2210
1925	05	09	2510
1925	05	10	2650
1925	05	11	2940
1925	05	12	3180
1925	05	13	3340
1925	05	14	3610
1925	05	15	3680
1925	05	16	3840
1925	05	17	3990
1925	05	18	4120
1925	05	19	4330
1925	05	20	4750
1925	05	21	5150
1925	05	22	5480
1925	05	23	5580
1925	05	24	5420
1925	05	25	5160
1925	05	26	5000
1925	05	27	4710
1925	05	28	4470
1925	05	29	4330
1925	05	30	4750
1925	05	31	5250
1925	06	01	5820
1925	06	02	5980
1925	06	03	5380
1925	06	04	5820
1925	06	05	6460
1925	06	06	6260
1925	06	07	5630
1925	06	08	5110
1925	06	09	4710
1925	06	10	4400
1925	06	11	4170
1925	06	12	4020
1925	06	13	3720
1925	06	14	3430
1925	06	15	3280
1925	06	16	3360
1925	06	17	3540
1925	06	18	3680
1925	06	19	3610
1925	06	20	3670
1925	06	21	3910
1925	06	22	4230
1925	06	23	4660
1925	06	24	4480
1925	06	25	3910
1925	06	26	3390
1925	06	27	3110
1925	06	28	3140
1925	06	29	3250
1925	06	30	3350
1925	07	01	3180
1925	07	02	3110
1925	07	03	2830
1925	07	04	2530
1925	07	05	2400
1925	07	06	2220
1925	07	07	2020
1925	07	08	1840
1925	07	09	1710
1925	07	10	1610
1925	07	11	1520
1925	07	12	1480
1925	07	13	1400
1925	07	14	1290
1925	07	15	1200
1925	07	16	1140
1925	07	17	1140
1925	07	18	1120
1925	07	19	1030
1925	07	20	972
1925	07	21	928
1925	07	22	928
1925	07	23	935
1925	07	24	1020
1925	07	25	1030
1925	07	26	1030
1925	07	27	995
1925	07	28	907
1925	07	29	893
1925	07	30	914
1925	07	31	893
1925	08	01	832
1925	08	02	794
1925	08	03	788
1925	08	04	820
1925	08	05	740
1925	08	06	702
1925	08	07	652
1925	08	08	620
1925	08	09	595
1925	08	10	610
1925	08	11	636
1925	08	12	652
1925	08	13	620
1925	08	14	690
1925	08	15	764
1925	08	16	832
1925	08	17	794
1925	08	18	729
1925	08	19	668
1925	08	20	595
1925	08	21	548
1925	08	22	527
1925	08	23	495
1925	08	24	479
1925	08	25	463
1925	08	26	455
1925	08	27	475
1925	08	28	515
1925	08	29	527
1925	08	30	523
1925	08	31	507
1925	09	01	516
1925	09	02	487
1925	09	03	467
1925	09	04	455
1925	09	05	475
1925	09	06	558
1925	09	07	707
1925	09	08	770
1925	09	09	788
1925	09	10	712
1925	09	11	646
1925	09	12	600
1925	09	13	566
1925	09	14	544
1925	09	15	540
1925	09	16	553
1925	09	17	562
1925	09	18	544
1925	09	19	548
1925	09	20	576
1925	09	21	566
1925	09	22	595
1925	09	23	571
1925	09	24	548
1925	09	25	540
1925	09	26	610
1925	09	27	610
1925	09	28	610
1925	09	29	610
1925	09	30	610
1925	10	01	650
1925	10	02	650
1925	10	03	650
1925	10	04	650
1925	10	05	650
1925	10	06	650
1925	10	07	650
1925	10	08	650
1925	10	09	650
1925	10	10	650
1925	10	11	650
1925	10	12	650
1925	10	13	650
1925	10	14	650
1925	10	15	650
1925	10	16	650
1925	10	17	650
1925	10	18	650
1925	10	19	650
1925	10	20	650
1925	10	21	650
1925	10	22	650
1925	10	23	650
1925	10	24	650
1925	10	25	650
1925	10	26	650
1925	10	27	650
1925	10	28	650
1925	10	29	650
1925	10	30	650
1925	10	31	650
1925	11	01	700
1925	11	02	700
1925	11	03	670
1925	11	04	562
1925	11	05	519
1925	11	06	507
1925	11	07	483
1925	11	08	455
1925	11	09	511
1925	11	10	595
1925	11	11	562
1925	11	12	535
1925	11	13	483
1925	11	14	519
1925	11	15	479
1925	11	16	535
1925	11	17	580
1925	11	18	566
1925	11	19	548
1925	11	20	444
1925	11	21	405
1925	11	22	438
1925	11	23	430
1925	11	24	420
1925	11	25	459
1925	11	26	527
1925	11	27	448
1925	11	28	467
1925	11	29	511
1925	11	30	487
1925	12	01	523
1925	12	02	544
1925	12	03	515
1925	12	04	444
1925	12	05	495
1925	12	06	540
1925	12	07	515
1925	12	08	491
1925	12	09	441
1925	12	10	402
1925	12	11	448
1925	12	12	511
1925	12	13	452
1925	12	14	444
1925	12	15	417
1925	12	16	448
1925	12	17	463
1925	12	18	438
1925	12	19	427
1925	12	20	455
1925	12	21	480
1925	12	22	480
1925	12	23	480
1925	12	24	480
1925	12	25	480
1925	12	26	430
1925	12	27	430
1925	12	28	430
1925	12	29	430
1925	12	30	430
1925	12	31	430
1926	01	01	360
1926	01	02	360
1926	01	03	360
1926	01	04	360
1926	01	05	360
1926	01	06	360
1926	01	07	360
1926	01	08	360
1926	01	09	360
1926	01	10	360
1926	01	11	420
1926	01	12	420
1926	01	13	420
1926	01	14	420
1926	01	15	420
1926	01	16	420
1926	01	17	420
1926	01	18	420
1926	01	19	420
1926	01	20	420
1926	01	21	390
1926	01	22	390
1926	01	23	390
1926	01	24	390
1926	01	25	390
1926	01	26	390
1926	01	27	390
1926	01	28	390
1926	01	29	390
1926	01	30	390
1926	01	31	390
1926	02	01	450
1926	02	02	450
1926	02	03	450
1926	02	04	450
1926	02	05	450
1926	02	06	450
1926	02	07	450
1926	02	08	450
1926	02	09	450
1926	02	10	450
1926	02	11	450
1926	02	12	450
1926	02	13	450
1926	02	14	450
1926	02	15	450
1926	02	16	450
1926	02	17	450
1926	02	18	450
1926	02	19	450
1926	02	20	450
1926	02	21	450
1926	02	22	450
1926	02	23	450
1926	02	24	450
1926	02	25	450
1926	02	26	450
1926	02	27	450
1926	02	28	450
1926	03	01	550
1926	03	02	550
1926	03	03	550
1926	03	04	550
1926	03	05	550
1926	03	06	550
1926	03	07	550
1926	03	08	550
1926	03	09	550
1926	03	10	550
1926	03	11	730
1926	03	12	730
1926	03	13	730
1926	03	14	730
1926	03	15	730
1926	03	16	730
1926	03	17	730
1926	03	18	730
1926	03	19	730
1926	03	20	730
1926	03	21	870
1926	03	22	870
1926	03	23	870
1926	03	24	870
1926	03	25	1110
1926	03	26	1130
1926	03	27	1010
1926	03	28	958
1926	03	29	832
1926	03	30	641
1926	03	31	600
1926	04	01	566
1926	04	02	566
1926	04	03	558
1926	04	04	544
1926	04	05	535
1926	04	06	580
1926	04	07	658
1926	04	08	935
1926	04	09	1270
1926	04	10	1740
1926	04	11	2720
1926	04	12	3250
1926	04	13	2720
1926	04	14	2650
1926	04	15	2720
1926	04	16	2840
1926	04	17	3040
1926	04	18	3180
1926	04	19	3250
1926	04	20	3250
1926	04	21	3110
1926	04	22	2910
1926	04	23	2650
1926	04	24	2400
1926	04	25	2280
1926	04	26	2340
1926	04	27	2400
1926	04	28	2580
1926	04	29	2780
1926	04	30	2910
1926	05	01	2980
1926	05	02	3040
1926	05	03	2980
1926	05	04	2910
1926	05	05	3040
1926	05	06	3110
1926	05	07	2910
1926	05	08	2650
1926	05	09	2340
1926	05	10	2300
1926	05	11	2260
1926	05	12	2220
1926	05	13	2180
1926	05	14	2140
1926	05	15	2100
1926	05	16	2060
1926	05	17	2020
1926	05	18	1980
1926	05	19	2040
1926	05	20	2400
1926	05	21	3040
1926	05	22	3110
1926	05	23	2980
1926	05	24	2780
1926	05	25	2840
1926	05	26	2840
1926	05	27	2720
1926	05	28	2460
1926	05	29	2160
1926	05	30	2040
1926	05	31	1920
1926	06	01	1740
1926	06	02	1640
1926	06	03	1520
1926	06	04	1420
1926	06	05	1320
1926	06	06	1270
1926	06	07	1220
1926	06	08	1120
1926	06	09	1030
1926	06	10	965
1926	06	11	900
1926	06	12	820
1926	06	13	788
1926	06	14	800
1926	06	15	826
1926	06	16	865
1926	06	17	879
1926	06	18	826
1926	06	19	893
1926	06	20	1180
1926	06	21	1370
1926	06	22	1220
1926	06	23	1040
1926	06	24	900
1926	06	25	820
1926	06	26	752
1926	06	27	707
1926	06	28	652
1926	06	29	615
1926	06	30	600
1926	07	01	668
1926	07	02	696
1926	07	03	668
1926	07	04	652
1926	07	05	702
1926	07	06	696
1926	07	07	696
1926	07	08	852
1926	07	09	1320
1926	07	10	1320
1926	07	11	1120
1926	07	12	907
1926	07	13	826
1926	07	14	764
1926	07	15	782
1926	07	16	740
1926	07	17	674
1926	07	18	620
1926	07	19	576
1926	07	20	548
1926	07	21	515
1926	07	22	507
1926	07	23	495
1926	07	24	483
1926	07	25	475
1926	07	26	463
1926	07	27	448
1926	07	28	430
1926	07	29	420
1926	07	30	410
1926	07	31	400
1926	08	01	391
1926	08	02	382
1926	08	03	373
1926	08	04	364
1926	08	05	355
1926	08	06	346
1926	08	07	338
1926	08	08	340
1926	08	09	346
1926	08	10	338
1926	08	11	358
1926	08	12	374
1926	08	13	379
1926	08	14	368
1926	08	15	356
1926	08	16	343
1926	08	17	329
1926	08	18	358
1926	08	19	385
1926	08	20	408
1926	08	21	399
1926	08	22	390
1926	08	23	379
1926	08	24	358
1926	08	25	346
1926	08	26	336
1926	08	27	317
1926	08	28	311
1926	08	29	309
1926	08	30	313
1926	08	31	317
1926	09	01	329
1926	09	02	338
1926	09	03	346
1926	09	04	348
1926	09	05	343
1926	09	06	340
1926	09	07	353
1926	09	08	390
1926	09	09	411
1926	09	10	402
1926	09	11	399
1926	09	12	393
1926	09	13	390
1926	09	14	385
1926	09	15	382
1926	09	16	385
1926	09	17	405
1926	09	18	378
1926	09	19	378
1926	09	20	378
1926	09	21	378
1926	09	22	378
1926	09	23	378
1926	09	24	378
1926	09	25	378
1926	09	26	378
1926	09	27	378
1926	09	28	378
1926	09	29	378
1926	09	30	378
1926	10	01	480
1926	10	02	480
1926	10	03	480
1926	10	04	480
1926	10	05	480
1926	10	06	480
1926	10	07	480
1926	10	08	480
1926	10	09	480
1926	10	10	480
1926	10	11	450
1926	10	12	450
1926	10	13	450
1926	10	14	450
1926	10	15	450
1926	10	16	450
1926	10	17	450
1926	10	18	450
1926	10	19	450
1926	10	20	450
1926	10	21	460
1926	10	22	460
1926	10	23	460
1926	10	24	460
1926	10	25	460
1926	10	26	460
1926	10	27	475
1926	10	28	491
1926	10	29	487
1926	10	30	467
1926	10	31	441
1926	11	01	438
1926	11	02	434
1926	11	03	434
1926	11	04	420
1926	11	05	417
1926	11	06	427
1926	11	07	459
1926	11	08	471
1926	11	09	444
1926	11	10	459
1926	11	11	452
1926	11	12	471
1926	11	13	487
1926	11	14	495
1926	11	15	475
1926	11	16	434
1926	11	17	396
1926	11	18	363
1926	11	19	398
1926	11	20	434
1926	11	21	430
1926	11	22	434
1926	11	23	475
1926	11	24	515
1926	11	25	550
1926	11	26	550
1926	11	27	550
1926	11	28	550
1926	11	29	550
1926	11	30	550
1926	12	01	550
1926	12	02	550
1926	12	03	550
1926	12	04	550
1926	12	05	550
1926	12	06	550
1926	12	07	550
1926	12	08	550
1926	12	09	550
1926	12	10	550
1926	12	11	550
1926	12	12	550
1926	12	13	550
1926	12	14	550
1926	12	15	550
1926	12	16	550
1926	12	17	550
1926	12	18	550
1926	12	19	550
1926	12	20	550
1926	12	21	550
1926	12	22	550
1926	12	23	550
1926	12	24	550
1926	12	25	550
1926	12	26	550
1926	12	27	550
1926	12	28	550
1926	12	29	550
1926	12	30	550
1926	12	31	550
1927	01	01	500
1927	01	02	500
1927	01	03	500
1927	01	04	500
1927	01	05	500
1927	01	06	500
1927	01	07	500
1927	01	08	500
1927	01	09	500
1927	01	10	500
1927	01	11	500
1927	01	12	500
1927	01	13	500
1927	01	14	500
1927	01	15	500
1927	01	16	500
1927	01	17	500
1927	01	18	500
1927	01	19	500
1927	01	20	500
1927	01	21	500
1927	01	22	500
1927	01	23	500
1927	01	24	500
1927	01	25	500
1927	01	26	500
1927	01	27	500
1927	01	28	500
1927	01	29	500
1927	01	30	500
1927	01	31	500
1927	02	01	450
1927	02	02	450
1927	02	03	450
1927	02	04	450
1927	02	05	450
1927	02	06	450
1927	02	07	450
1927	02	08	450
1927	02	09	450
1927	02	10	450
1927	02	11	450
1927	02	12	450
1927	02	13	450
1927	02	14	450
1927	02	15	450
1927	02	16	450
1927	02	17	450
1927	02	18	450
1927	02	19	450
1927	02	20	450
1927	02	21	450
1927	02	22	450
1927	02	23	450
1927	02	24	450
1927	02	25	450
1927	02	26	450
1927	02	27	450
1927	02	28	450
1927	03	01	400
1927	03	02	400
1927	03	03	400
1927	03	04	400
1927	03	05	400
1927	03	06	400
1927	03	07	400
1927	03	08	400
1927	03	09	400
1927	03	10	400
1927	03	11	400
1927	03	12	400
1927	03	13	400
1927	03	14	400
1927	03	15	400
1927	03	16	400
1927	03	17	400
1927	03	18	400
1927	03	19	400
1927	03	20	400
1927	03	21	400
1927	03	22	400
1927	03	23	400
1927	03	24	400
1927	03	25	400
1927	03	26	400
1927	03	27	400
1927	03	28	400
1927	03	29	400
1927	03	30	400
1927	03	31	400
1927	04	01	400
1927	04	02	400
1927	04	03	400
1927	04	04	400
1927	04	05	400
1927	04	06	400
1927	04	07	400
1927	04	08	400
1927	04	09	400
1927	04	10	400
1927	04	11	460
1927	04	12	460
1927	04	13	460
1927	04	14	460
1927	04	15	460
1927	04	16	540
1927	04	17	540
1927	04	18	540
1927	04	19	540
1927	04	20	540
1927	04	21	750
1927	04	22	750
1927	04	23	750
1927	04	24	750
1927	04	25	750
1927	04	26	3450
1927	04	27	3450
1927	04	28	3450
1927	04	29	3450
1927	04	30	3450
1927	05	01	4500
1927	05	02	4000
1927	05	03	3380
1927	05	04	3000
1927	05	05	2800
1927	05	06	2000
1927	05	07	2000
1927	05	08	2000
1927	05	09	2000
1927	05	10	2000
1927	05	11	2300
1927	05	12	2300
1927	05	13	2300
1927	05	14	2300
1927	05	15	2300
1927	05	16	4400
1927	05	17	4400
1927	05	18	4400
1927	05	19	4400
1927	05	20	4400
1927	05	21	4600
1927	05	22	4600
1927	05	23	4600
1927	05	24	4600
1927	05	25	4600
1927	05	26	5600
1927	05	27	5600
1927	05	28	5600
1927	05	29	5600
1927	05	30	5600
1927	05	31	5600
1927	06	01	5600
1927	06	02	5600
1927	06	03	5600
1927	06	04	5600
1927	06	05	5600
1927	06	06	7000
1927	06	07	7000
1927	06	08	7000
1927	06	09	7000
1927	06	10	7000
1927	06	11	10000
1927	06	12	11000
1927	06	13	12000
1927	06	14	12200
1927	06	15	9300
1927	06	16	7400
1927	06	17	7400
1927	06	18	7400
1927	06	19	7400
1927	06	20	7400
1927	06	21	5600
1927	06	22	5600
1927	06	23	5600
1927	06	24	5600
1927	06	25	5600
1927	06	26	5100
1927	06	27	5100
1927	06	28	5100
1927	06	29	5100
1927	06	30	5100
1927	07	01	3700
1927	07	02	3700
1927	07	03	3700
1927	07	04	3700
1927	07	05	3700
1927	07	06	2600
1927	07	07	2600
1927	07	08	2600
1927	07	09	2600
1927	07	10	2600
1927	07	11	1700
1927	07	12	1600
1927	07	13	1600
1927	07	14	1600
1927	07	15	1600
1927	07	16	1600
1927	07	17	1240
1927	07	18	1240
1927	07	19	1160
1927	07	20	1090
1927	07	21	1020
1927	07	22	1020
1927	07	23	894
1927	07	24	865
1927	07	25	865
1927	07	26	894
1927	07	27	924
1927	07	28	865
1927	07	29	836
1927	07	30	865
1927	07	31	780
1927	08	01	808
1927	08	02	808
1927	08	03	924
1927	08	04	955
1927	08	05	894
1927	08	06	680
1927	08	07	636
1927	08	08	660
1927	08	09	660
1927	08	10	660
1927	08	11	660
1927	08	12	660
1927	08	13	660
1927	08	14	660
1927	08	15	660
1927	08	16	750
1927	08	17	750
1927	08	18	750
1927	08	19	750
1927	08	20	750
1927	08	21	750
1927	08	22	750
1927	08	23	750
1927	08	24	750
1927	08	25	750
1927	08	26	690
1927	08	27	690
1927	08	28	690
1927	08	29	690
1927	08	30	690
1927	08	31	690
1927	09	01	790
1927	09	02	790
1927	09	03	790
1927	09	04	790
1927	09	05	790
1927	09	06	790
1927	09	07	790
1927	09	08	790
1927	09	09	790
1927	09	10	790
1927	09	11	900
1927	09	12	900
1927	09	13	900
1927	09	14	991
1927	09	15	1020
1927	09	16	1010
1927	09	17	931
1927	09	18	836
1927	09	19	814
1927	09	20	770
1927	09	21	738
1927	09	22	718
1927	09	23	699
1927	09	24	690
1927	09	25	680
1927	09	26	671
1927	09	27	690
1927	09	28	690
1927	09	29	709
1927	09	30	728
1927	10	01	754
1927	10	02	780
1927	10	03	780
1927	10	04	836
1927	10	05	894
1927	10	06	955
1927	10	07	836
1927	10	08	780
1927	10	09	780
1927	10	10	780
1927	10	11	836
1927	10	12	836
1927	10	13	836
1927	10	14	836
1927	10	15	836
1927	10	16	836
1927	10	17	780
1927	10	18	780
1927	10	19	780
1927	10	20	780
1927	10	21	780
1927	10	22	780
1927	10	23	780
1927	10	24	728
1927	10	25	728
1927	10	26	728
1927	10	27	780
1927	10	28	836
1927	10	29	836
1927	10	30	836
1927	10	31	780
1927	11	01	728
1927	11	02	780
1927	11	03	836
1927	11	04	894
1927	11	05	955
1927	11	06	1240
1927	11	07	1380
1927	11	08	1240
1927	11	09	1240
1927	11	10	1380
1927	11	11	1240
1927	11	12	1160
1927	11	13	1160
1927	11	14	1090
1927	11	15	1090
1927	11	16	1020
1927	11	17	1020
1927	11	18	1020
1927	11	19	1020
1927	11	20	1090
1927	11	21	1090
